NVEncC, VBR HEVC 10bit quality, 20000, 16924.34, 0.997141, 98.845253, 110.40
NVEncC, VBR HEVC 10bit quality, 22000, 17198.35, 0.997205, 98.859109, 110.15
NVEncC, VBR HEVC 10bit quality, 24000, 17427.26, 0.997245, 98.868041, 110.27
NVEncC, VBR HEVC 10bit normal, 2000, 2048.68, 0.982576, 93.906111, 374.31
NVEncC, VBR HEVC 10bit normal, 4000, 3995.23, 0.98938, 96.867474, 378.71
NVEncC, VBR HEVC 10bit normal, 6000, 5936.30, 0.992074, 97.769806, 380.06
NVEncC, VBR HEVC 10bit normal, 8000, 7869.09, 0.993637, 98.19735, 372.00
NVEncC, VBR HEVC 10bit normal, 10000, 9774.60, 0.994639, 98.429392, 373.87
NVEncC, VBR HEVC 10bit normal, 12000, 11693.22, 0.995397, 98.581708, 375.76
NVEncC, VBR HEVC 10bit normal, 14000, 13561.93, 0.995934, 98.677192, 371.61
NVEncC, VBR HEVC 10bit normal, 16000, 15317.15, 0.99639, 98.740478, 372.09
NVEncC, VBR HEVC 10bit normal, 18000, 16412.90, 0.996665, 98.779225, 373.65
NVEncC, VBR HEVC 10bit normal, 20000, 16885.44, 0.996768, 98.798547, 375.19
NVEncC, VBR HEVC 10bit normal, 22000, 17187.14, 0.996827, 98.811121, 372.65
NVEncC, VBR HEVC 10bit normal, 24000, 17393.16, 0.996865, 98.820064, 371.65
